"id","roomcd","sid","lesson_type","symbol","curriculumcd","rglr_minutes","gmid","period_no","tmid","tid","lesson_date","start_time","r_minutes","end_time","pre_tid","pre_lesson_date","pre_start_time","pre_r_minutes","pre_end_time","chg_status_cd","diff_time","substitute_flg","atd_status_cd","status_info","create_kind_cd","transefer_kind_cd","trn_lesson_date","trn_start_time","trn_r_minutes","trn_end_time","updtime","created_at","updated_at","deleted_at"
"520","110","5","0","レ","102","60",,,,"101","2023-02-13","17:00:00","60","18:00:00","101","2023-02-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"521","110","5","0","レ","102","60",,,,"101","2023-02-20","17:00:00","60","18:00:00","101","2023-02-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"522","110","5","0","レ","102","60",,,,"101","2023-02-27","17:00:00","60","18:00:00","101","2023-02-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"523","110","5","0","レ","102","60",,,,"101","2023-03-06","17:00:00","60","18:00:00","101","2023-03-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"524","110","5","0","レ","102","60",,,,"101","2023-03-13","17:00:00","60","18:00:00","101","2023-03-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"525","110","5","0","レ","102","60",,,,"101","2023-03-20","17:00:00","60","18:00:00","101","2023-03-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"526","110","5","0","レ","102","60",,,,"101","2023-03-27","17:00:00","60","18:00:00","101","2023-03-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"527","110","5","0","レ","102","60",,,,"101","2023-04-03","17:00:00","60","18:00:00","101","2023-04-03","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"528","110","5","0","レ","102","60",,,,"101","2023-04-10","17:00:00","60","18:00:00","101","2023-04-10","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"529","110","5","0","レ","102","60",,,,"101","2023-04-17","17:00:00","60","18:00:00","101","2023-04-17","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"530","110","5","0","レ","102","60",,,,"101","2023-04-24","17:00:00","60","18:00:00","101","2023-04-24","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"531","110","5","0","レ","102","60",,,,"101","2023-05-01","17:00:00","60","18:00:00","101","2023-05-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"532","110","5","0","レ","102","60",,,,"101","2023-05-08","17:00:00","60","18:00:00","101","2023-05-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"533","110","5","0","レ","102","60",,,,"101","2023-05-15","17:00:00","60","18:00:00","101","2023-05-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"534","110","5","0","レ","102","60",,,,"101","2023-05-22","17:00:00","60","18:00:00","101","2023-05-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"535","110","5","0","レ","102","60",,,,"101","2023-05-29","17:00:00","60","18:00:00","101","2023-05-29","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"536","110","5","0","レ","102","60",,,,"101","2023-06-05","17:00:00","60","18:00:00","101","2023-06-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"537","110","5","0","レ","102","60",,,,"101","2023-06-12","17:00:00","60","18:00:00","101","2023-06-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"538","110","5","0","レ","102","60",,,,"101","2023-06-19","17:00:00","60","18:00:00","101","2023-06-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"539","110","5","0","レ","102","60",,,,"101","2023-06-26","17:00:00","60","18:00:00","101","2023-06-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"540","110","5","0","レ","102","60",,,,"101","2023-07-03","17:00:00","60","18:00:00","101","2023-07-03","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"541","110","5","0","レ","102","60",,,,"101","2023-07-10","17:00:00","60","18:00:00","101","2023-07-10","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"542","110","5","0","レ","102","60",,,,"101","2023-07-17","17:00:00","60","18:00:00","101","2023-07-17","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"543","110","5","0","レ","102","60",,,,"101","2023-07-24","17:00:00","60","18:00:00","101","2023-07-24","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"544","110","5","0","レ","102","60",,,,"101","2023-07-31","17:00:00","60","18:00:00","101","2023-07-31","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"545","110","5","0","レ","102","60",,,,"101","2023-08-07","17:00:00","60","18:00:00","101","2023-08-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"546","110","5","0","レ","102","60",,,,"101","2023-08-14","17:00:00","60","18:00:00","101","2023-08-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"547","110","5","0","レ","102","60",,,,"101","2023-08-21","17:00:00","60","18:00:00","101","2023-08-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"548","110","5","0","レ","102","60",,,,"101","2023-08-28","17:00:00","60","18:00:00","101","2023-08-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"549","110","5","0","レ","102","60",,,,"101","2023-09-04","17:00:00","60","18:00:00","101","2023-09-04","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"550","110","5","0","レ","102","60",,,,"101","2023-09-11","17:00:00","60","18:00:00","101","2023-09-11","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"551","110","5","0","レ","102","60",,,,"101","2023-09-18","17:00:00","60","18:00:00","101","2023-09-18","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"552","110","5","0","レ","102","60",,,,"101","2023-09-25","17:00:00","60","18:00:00","101","2023-09-25","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"553","110","5","0","レ","102","60",,,,"101","2023-10-02","17:00:00","60","18:00:00","101","2023-10-02","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"554","110","5","0","レ","102","60",,,,"101","2023-10-09","17:00:00","60","18:00:00","101","2023-10-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"555","110","5","0","レ","102","60",,,,"101","2023-10-16","17:00:00","60","18:00:00","101","2023-10-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"556","110","5","0","レ","102","60",,,,"101","2023-10-23","17:00:00","60","18:00:00","101","2023-10-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"557","110","5","0","レ","102","60",,,,"101","2023-10-30","17:00:00","60","18:00:00","101","2023-10-30","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"558","110","5","0","レ","102","60",,,,"101","2023-11-06","17:00:00","60","18:00:00","101","2023-11-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"559","110","5","0","レ","102","60",,,,"101","2023-11-13","17:00:00","60","18:00:00","101","2023-11-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"560","110","5","0","レ","102","60",,,,"101","2023-11-20","17:00:00","60","18:00:00","101","2023-11-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"561","110","5","0","レ","102","60",,,,"101","2023-11-27","17:00:00","60","18:00:00","101","2023-11-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"562","110","5","0","レ","102","60",,,,"101","2023-12-04","17:00:00","60","18:00:00","101","2023-12-04","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"563","110","5","0","レ","102","60",,,,"101","2023-12-11","17:00:00","60","18:00:00","101","2023-12-11","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"564","110","5","0","レ","102","60",,,,"101","2023-12-18","17:00:00","60","18:00:00","101","2023-12-18","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"565","110","5","0","レ","102","60",,,,"101","2023-12-25","17:00:00","60","18:00:00","101","2023-12-25","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"566","110","5","0","レ","102","60",,,,"101","2024-01-01","17:00:00","60","18:00:00","101","2024-01-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"567","110","5","0","レ","102","60",,,,"101","2024-01-08","17:00:00","60","18:00:00","101","2024-01-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"568","110","5","0","レ","102","60",,,,"101","2024-01-15","17:00:00","60","18:00:00","101","2024-01-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"569","110","5","0","レ","102","60",,,,"101","2024-01-22","17:00:00","60","18:00:00","101","2024-01-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"570","110","5","0","レ","102","60",,,,"101","2024-01-29","17:00:00","60","18:00:00","101","2024-01-29","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"571","110","5","0","レ","102","60",,,,"101","2024-02-05","17:00:00","60","18:00:00","101","2024-02-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"572","110","5","0","レ","102","60",,,,"101","2024-02-12","17:00:00","60","18:00:00","101","2024-02-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"573","110","5","0","レ","102","60",,,,"101","2024-02-19","17:00:00","60","18:00:00","101","2024-02-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"574","110","5","0","レ","102","60",,,,"101","2024-02-26","17:00:00","60","18:00:00","101","2024-02-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"575","110","5","0","レ","102","60",,,,"101","2024-03-04","17:00:00","60","18:00:00","101","2024-03-04","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"576","110","5","0","レ","102","60",,,,"101","2024-03-11","17:00:00","60","18:00:00","101","2024-03-11","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"577","110","5","0","レ","102","60",,,,"101","2024-03-18","17:00:00","60","18:00:00","101","2024-03-18","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"578","110","5","0","レ","102","60",,,,"101","2024-03-25","17:00:00","60","18:00:00","101","2024-03-25","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"601","160","6","0","レ","102","60",,,,"102","2022-10-05","17:00:00","60","18:00:00","102","2022-10-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"602","160","6","0","レ","102","60",,,,"102","2022-10-12","17:00:00","60","18:00:00","102","2022-10-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"603","160","6","0","レ","102","60",,,,"102","2022-10-19","17:00:00","60","18:00:00","102","2022-10-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"604","160","6","0","レ","102","60",,,,"102","2022-10-26","17:00:00","60","18:00:00","102","2022-10-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"605","160","6","0","レ","102","60",,,,"102","2022-11-02","17:00:00","60","18:00:00","102","2022-11-02","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"606","160","6","0","レ","102","60",,,,"102","2022-11-09","17:00:00","60","18:00:00","102","2022-11-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"607","160","6","0","レ","102","60",,,,"102","2022-11-16","17:00:00","60","18:00:00","102","2022-11-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"608","160","6","0","レ","102","60",,,,"102","2022-11-23","17:00:00","60","18:00:00","102","2022-11-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"609","160","6","0","レ","102","60",,,,"102","2022-11-30","17:00:00","60","18:00:00","102","2022-11-30","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"610","160","6","0","レ","102","60",,,,"102","2022-12-07","17:00:00","60","18:00:00","102","2022-12-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"611","160","6","0","レ","102","60",,,,"102","2022-12-14","17:00:00","60","18:00:00","102","2022-12-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"612","160","6","0","レ","102","60",,,,"102","2022-12-21","17:00:00","60","18:00:00","102","2022-12-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"613","160","6","0","レ","102","60",,,,"102","2022-12-28","17:00:00","60","18:00:00","102","2022-12-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"614","160","6","0","レ","102","60",,,,"102","2023-01-04","17:00:00","60","18:00:00","102","2023-01-04","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"615","160","6","0","レ","102","60",,,,"102","2023-01-11","17:00:00","60","18:00:00","102","2023-01-11","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"616","160","6","0","レ","102","60",,,,"102","2023-01-18","17:00:00","60","18:00:00","102","2023-01-18","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"617","160","6","0","レ","102","60",,,,"102","2023-01-25","17:00:00","60","18:00:00","102","2023-01-25","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"618","160","6","0","レ","102","60",,,,"102","2023-02-01","17:00:00","60","18:00:00","102","2023-02-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"619","160","6","0","レ","102","60",,,,"102","2023-02-08","17:00:00","60","18:00:00","102","2023-02-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"620","160","6","0","レ","102","60",,,,"102","2023-02-15","17:00:00","60","18:00:00","102","2023-02-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"621","160","6","0","レ","102","60",,,,"102","2023-02-22","17:00:00","60","18:00:00","102","2023-02-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"622","160","6","0","レ","102","60",,,,"102","2023-03-01","17:00:00","60","18:00:00","102","2023-03-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"623","160","6","0","レ","102","60",,,,"102","2023-03-08","17:00:00","60","18:00:00","102","2023-03-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"624","160","6","0","レ","102","60",,,,"102","2023-03-15","17:00:00","60","18:00:00","102","2023-03-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"625","160","6","0","レ","102","60",,,,"102","2023-03-22","17:00:00","60","18:00:00","102","2023-03-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"626","160","6","0","レ","102","60",,,,"102","2023-03-29","17:00:00","60","18:00:00","102","2023-03-29","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"627","160","6","0","レ","102","60",,,,"102","2023-04-05","17:00:00","60","18:00:00","102","2023-04-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"628","160","6","0","レ","102","60",,,,"102","2023-04-12","17:00:00","60","18:00:00","102","2023-04-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"629","160","6","0","レ","102","60",,,,"102","2023-04-19","17:00:00","60","18:00:00","102","2023-04-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"630","160","6","0","レ","102","60",,,,"102","2023-04-26","17:00:00","60","18:00:00","102","2023-04-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"631","160","6","0","レ","102","60",,,,"102","2023-05-03","17:00:00","60","18:00:00","102","2023-05-03","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"632","160","6","0","レ","102","60",,,,"102","2023-05-10","17:00:00","60","18:00:00","102","2023-05-10","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"633","160","6","0","レ","102","60",,,,"102","2023-05-17","17:00:00","60","18:00:00","102","2023-05-17","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"634","160","6","0","レ","102","60",,,,"102","2023-05-24","17:00:00","60","18:00:00","102","2023-05-24","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"635","160","6","0","レ","102","60",,,,"102","2023-05-31","17:00:00","60","18:00:00","102","2023-05-31","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"636","160","6","0","レ","102","60",,,,"102","2023-06-07","17:00:00","60","18:00:00","102","2023-06-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"637","160","6","0","レ","102","60",,,,"102","2023-06-14","17:00:00","60","18:00:00","102","2023-06-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"638","160","6","0","レ","102","60",,,,"102","2023-06-21","17:00:00","60","18:00:00","102","2023-06-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"639","160","6","0","レ","102","60",,,,"102","2023-06-28","17:00:00","60","18:00:00","102","2023-06-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"640","160","6","0","レ","102","60",,,,"102","2023-07-05","17:00:00","60","18:00:00","102","2023-07-05","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"641","160","6","0","レ","102","60",,,,"102","2023-07-12","17:00:00","60","18:00:00","102","2023-07-12","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"642","160","6","0","レ","102","60",,,,"102","2023-07-19","17:00:00","60","18:00:00","102","2023-07-19","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"643","160","6","0","レ","102","60",,,,"102","2023-07-26","17:00:00","60","18:00:00","102","2023-07-26","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"644","160","6","0","レ","102","60",,,,"102","2023-08-02","17:00:00","60","18:00:00","102","2023-08-02","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"645","160","6","0","レ","102","60",,,,"102","2023-08-09","17:00:00","60","18:00:00","102","2023-08-09","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"646","160","6","0","レ","102","60",,,,"102","2023-08-16","17:00:00","60","18:00:00","102","2023-08-16","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"647","160","6","0","レ","102","60",,,,"102","2023-08-23","17:00:00","60","18:00:00","102","2023-08-23","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"648","160","6","0","レ","102","60",,,,"102","2023-08-30","17:00:00","60","18:00:00","102","2023-08-30","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"649","160","6","0","レ","102","60",,,,"102","2023-09-06","17:00:00","60","18:00:00","102","2023-09-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"650","160","6","0","レ","102","60",,,,"102","2023-09-13","17:00:00","60","18:00:00","102","2023-09-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"651","160","6","0","レ","102","60",,,,"102","2023-09-20","17:00:00","60","18:00:00","102","2023-09-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"652","160","6","0","レ","102","60",,,,"102","2023-09-27","17:00:00","60","18:00:00","102","2023-09-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
