"unit_id","unit_category_cd","unit_cd","name","created_at","updated_at","deleted_at"
1940,"1211303","03","地方政治の展開と武士",,,
1941,"1211304","01","院政と平氏の台頭",,,
1942,"1211304","02","鎌倉幕府の成立",,,
1943,"1211304","03","武士の社会",,,
1944,"1211304","04","蒙古襲来と幕府の衰退",,,
1945,"1211304","05","鎌倉文化",,,
1946,"1211305","01","室町幕府の成立",,,
1947,"1211305","02","幕府の衰退と庶民の台頭",,,
1948,"1211305","03","室町文化",,,
1949,"1211305","04","戦国大名の登場",,,
1950,"1211306","01","織豊政権",,,
1951,"1211306","02","桃山文化",,,
1952,"1211306","03","幕藩体制の成立",,,
1953,"1211306","04","幕藩体制の構造",,,
1954,"1211307","01","幕政の安定",,,
1955,"1211307","02","経済の発展",,,
1956,"1211307","03","元禄文化",,,
1957,"1211308","01","幕政の改革",,,
1958,"1211308","02","宝暦・天明期の文化",,,
1959,"1211308","03","幕府の衰退と近代への道",,,
1960,"1211308","04","化政文化",,,
1961,"1211309","01","開国と幕末の動乱",,,
1962,"1211309","02","明治維新と富国強兵",,,
1963,"1211309","03","立憲国家の成立と日清戦争",,,
1964,"1211309","04","日露戦争と国際関係",,,
1965,"1211309","05","近代産業の発展",,,
1966,"1211309","06","近代文化の発達",,,
1967,"1211310","01","第一次世界大戦と日本",,,
1968,"1211310","02","ワシントン体制",,,
1969,"1211310","03","恐慌の時代",,,
1970,"1211310","04","軍部の台頭",,,
1971,"1211310","05","第二次世界大戦",,,
1972,"1211311","01","占領と改革",,,
1973,"1211311","02","冷戦の開始と講和",,,
1974,"1211312","01","55年体制",,,
1975,"1211312","02","経済復興から高度成長へ",,,
1976,"1211313","01","経済大国への道",,,
1977,"1211313","02","冷戦終結と日本社会の変容",,,
1978,"1211399","99","その他",,,
1979,"0810601","01","物質の分解",,,
1980,"0810601","02","熱による分解",,,
1981,"0810601","03","電流による分解",,,
1982,"0810602","01","原子",,,
1983,"0810602","02","分子",,,
1984,"0810602","03","化学式",,,
1985,"0810602","04","単体と化合物",,,
1986,"0810603","01","物質が結びつく変化",,,
1987,"0810603","02","硫黄と結びつく科学変化",,,
1988,"0810603","03","酸素と結びつく科学変化",,,
1989,"0810604","01","化学反応式",,,
1990,"0810604","02","いろいろな化学反応式",,,
1991,"0810605","01","酸化",,,
1992,"0810605","02","還元",,,
1993,"0810605","03","科学変化と熱",,,
1994,"0810606","01","化学反応の前後での物質の質量",,,
1995,"0810606","02","化学変化する前後の質量の割合",,,
1996,"0810607","01","観察器具の使い方",,,
1997,"0810607","02","植物と動物の細胞のつくり",,,
1998,"0810607","03","単細胞生物と多細胞生物",,,
1999,"0810608","01","光合成",,,
2000,"0810608","02","呼吸",,,
2001,"0810609","01","根・茎のつくりとはたらき",,,
2002,"0810609","02","葉のつくり",,,
2003,"0810609","03","蒸散",,,
2004,"0810610","01","食物に含まれる養分",,,
2005,"0810610","02","養分の消化",,,
2006,"0810610","03","養分の吸収とその行方",,,
2007,"0810610","04","ヒト以外の動物のからだのつくり",,,
2008,"0810611","01","細胞の呼吸",,,
2009,"0810611","02","呼吸器官",,,
2010,"0810611","03","血液の成分とはたらき",,,
2011,"0810612","01","血液の循環",,,
2012,"0810612","02","不要物の排出のしくみ",,,
2013,"0810613","01","感覚器官",,,
2014,"0810613","02","運動するしくみ",,,
2015,"0810613","03","神経系",,,
2016,"0810613","04","反射",,,
2017,"0810614","01","気温と湿度",,,
2018,"0810614","02","天気と風向・風力",,,
2019,"0810614","03","圧力と気圧",,,
2020,"0810615","01","空気中の水蒸気",,,
2021,"0810615","02","気温・露点・湿度の関係",,,
2022,"0810615","03","雲・雨・雪・霧のでき方",,,
2023,"0810615","04","水の循環",,,
2024,"0810616","01","気圧と風",,,
2025,"0810616","02","気団と前線",,,
2026,"0810616","03","前線の通過と天気の変化",,,
2027,"0810617","01","天気の動き",,,
2028,"0810617","02","日本の四季の天気",,,
2029,"0810617","03","気象による恵みと災害",,,
2030,"0810618","01","回路と電流",,,
2031,"0810618","02","回路と電流・電圧",,,
2032,"0810618","03","電流計と電圧計",,,
2033,"0810619","01","電圧と電流の関係",,,
2034,"0810619","02","抵抗と電流・電圧",,,
2035,"0810619","03","直列・並列回路とオームの法則",,,
2036,"0810619","04","物質の種類と抵抗",,,
2037,"0810620","01","電流のはたらきと電気器具",,,
2038,"0810620","02","電力と熱量、電力量",,,
2039,"0810621","01","静電気",,,
2040,"0810621","02","電流の正体",,,
2041,"0810621","03","導線を流れる電流",,,
2042,"0810621","04","放射線",,,
2043,"0810622","01","磁石・電磁石の磁界",,,
2044,"0810622","02","電流がつくる磁界",,,
2045,"0810622","03","電流が磁界から受ける力",,,
2046,"0810623","01","電流を取り出すしくみ",,,
2047,"0810623","02","直流と交流",,,
2048,"0810699","99","その他",,,
2049,"0910601","01","電解質と非電解質",,,
2050,"0910601","02","電気分解",,,
2051,"0910601","03","原子の構造、電解質とイオン",,,
2052,"0910602","01","酸性・アルカリ性の水溶液",,,
2053,"0910602","02","酸・アルカリとイオン",,,
2054,"0910603","01","酸性とアルカリ性の水溶液の混ぜ合わせ",,,
2055,"0910603","02","中和とイオン",,,
2056,"0910604","01","金属とイオン",,,
2057,"0910604","02","電池とイオン",,,
2058,"0910605","01","細胞分裂と生物の成長",,,
2059,"0910605","02","生物の増え方と形質・遺伝",,,
2060,"0910605","03","無性生殖と遺伝",,,
2061,"0910606","01","被子植物の有性生殖",,,
2062,"0910606","02","動物の有性生殖",,,
2063,"0910606","03","有性生殖と遺伝",,,
2064,"0910606","04","遺伝の規則性",,,
2065,"0910607","01","セキツイ動物の進化",,,
2066,"0910607","02","進化の証拠",,,
2067,"0910607","03","遺伝子の変化と進化",,,
2068,"0910608","01","水圧と浮力",,,
2069,"0910608","02","力の合成と分解",,,
2070,"0910609","01","運動の調べ方",,,
2071,"0910609","02","速さが大きくなる運動",,,
2072,"0910609","03","速さが小さくなる運動",,,
2073,"0910610","01","速さが変わらない運動",,,
2074,"0910610","02","力の及ぼしあい",,,
2075,"0910611","01","仕事",,,
2076,"0910611","02","道具を使った時の仕事",,,
2077,"0910611","03","仕事率",,,
2078,"0910612","01","位置エネルギーと運動エネルギー",,,
2079,"0910612","02","力学的エネルギーの保存",,,
2080,"0910613","01","いろいろなエネルギー",,,
2081,"0910613","02","エネルギーの移り変わり",,,
2082,"0910613","03","エネルギーの保存",,,
2083,"0910614","01","天体の1日の動き",,,
2084,"0910614","02","地球の自転",,,
2085,"0910615","01","星の1年の動きと地球の公転",,,
2086,"0910615","02","太陽の1年の動きと地球の公転",,,
2087,"0910616","01","太陽の動きと季節の変化",,,
2088,"0910616","02","地軸の傾き",,,
2089,"0910617","01","月の動きと見え方",,,
2090,"0910617","02","日食と月食",,,
2091,"0910617","03","金星の見え方",,,
2092,"0910617","04","その他の惑星の見え方",,,
2093,"0910618","01","太陽",,,
2094,"0910618","02","太陽系",,,
2095,"0910618","03","銀河系",,,
2096,"0910619","01","食物による生物のつながり",,,
2097,"0910619","02","生物どうしのつり合い",,,
2098,"0910620","01","土の中の生物とそのはたらき",,,
2099,"0910620","02","生態系における物質の循環",,,
2100,"0910621","01","自然環境の調査とと保全",,,
2101,"0910621","02","自然と災害",,,
2102,"0910622","01","主なエネルギー資源",,,
2103,"0910622","02","再生可能エネルギーとエネルギーの有効利用",,,
2104,"0910622","03","様々な物質とその利用",,,
2105,"0910623","01","科学技術の発展",,,
2106,"0910623","02","科学技術の利用",,,
2107,"0910699","99","その他",,,
2108,"0411101","01","くらしと水",,,
2109,"0411102","01","周りの環境",,,
2110,"0411103","01","地図の見方",,,
2111,"0411104","01","日本の地区区分と都道府県",,,
2112,"0411105","01","日本の気候と地形",,,
2113,"0411106","01","寒さの厳しい地域",,,
2114,"0411106","02","暖かい地域",,,
2115,"0411106","03","雪の多い地域",,,
2116,"0411106","04","雨の多い地域",,,
2117,"0411106","05","雨の少ない地域",,,
2118,"0411107","01","低い土地",,,
2119,"0411107","02","高い土地",,,
2120,"0411107","03","盆地",,,
2121,"0411107","04","海辺",,,
2122,"0411107","05","災害・防災",,,
2123,"0411199","99","その他",,,
2124,"0511101","01","大昔の暮らし",,,
2125,"0511102","01","飛鳥・奈良時代",,,
2126,"0511103","01","平安時代",,,
2127,"0511104","01","鎌倉時代",,,
2128,"0511105","01","南北朝",,,
2129,"0511105","02","安土桃山",,,
2130,"0511106","01","江戸幕府の成立",,,
2131,"0511106","02","江戸時代の政治改革",,,
2132,"0511106","03","江戸幕府の滅亡",,,
2133,"0511107","01","明治維新",,,
2134,"0511107","02","日清日露戦争",,,
2135,"0511108","01","大正時代",,,
2136,"0511109","01","世界大戦",,,
2137,"0511109","02","戦後",,,
2138,"0511199","99","その他",,,
2139,"0611101","01","歴史まとめ",,,
2140,"0611102","01","日本国憲法",,,
2141,"0611102","02","日本の国会",,,
2142,"0611102","03","日本の内閣・裁判所",,,
2143,"0611102","04","三権分立・選挙",,,
2144,"0611103","01","地方自治",,,
2145,"0611103","02","日本の財政",,,
2146,"0611103","03","社会保障",,,
2147,"0611103","04","日本の経済",,,
2148,"0611103","05","地球環境と日本の自然",,,
2149,"0611104","01","世界の姿",,,
2150,"0611104","02","世界の国々",,,
2151,"0611104","03","国際連合",,,
2152,"0611104","04","国際紛争",,,
2153,"0611199","99","その他",,,
2154,"0711101","01","世界の地理・産業・貿易",,,
2155,"0711101","02","計算問題",,,
2156,"0711101","03","地形図に関する問題",,,
2157,"0711101","04","作図問題",,,
2158,"0711101","05","記述問題",,,
2159,"0711102","01","日本の地理・産業・貿易",,,
2160,"0711102","02","計算問題",,,
2161,"0711102","03","地形図に関する問題",,,
2162,"0711102","04","作図問題",,,
2163,"0711102","05","記述問題",,,
2164,"0711103","01","平安時代までの日本",,,
2165,"0711103","02","鎌倉時代〜安土桃山の日本",,,
2166,"0711103","03","江戸時代の日本",,,
2167,"0711103","04","19世紀までの世界",,,
2168,"0711103","05","近代日本の出発",,,
2169,"0711103","06","日清・日露戦争と大正時代",,,
2170,"0711103","07","第二次世界大戦から現代まで",,,
2171,"0711103","08","日本の外交史",,,
2172,"0711103","09","日本の農村史",,,
2173,"0711103","10","日本の文化・宗教史",,,
2174,"0711103","11","歴史の資料問題",,,
2175,"0711103","12","歴史の記述問題",,,
2176,"0711104","01","現代の日本社会",,,
2177,"0711104","02","人権思想の発達と日本国憲法",,,
2178,"0711104","03","基本的人権の尊重",,,
2179,"0711104","04","選挙のしくみと国会",,,
2180,"0711104","05","内閣と裁判所",,,
2181,"0711104","06","地方自治",,,
2182,"0711104","07","消費生活と生産",,,
2183,"0711104","08","労働と経済",,,
2184,"0711104","09","財政と福祉",,,
2185,"0711104","10","環境保全と国際社会",,,
2186,"0711104","11","公民の資料読み取り問題",,,
2187,"0711104","12","公民の記述問題",,,
2188,"0711199","99","その他",,,
2189,"0811101","01","世界の地理・産業・貿易",,,
2190,"0811101","02","計算問題",,,
2191,"0811101","03","地形図に関する問題",,,
2192,"0811101","04","作図問題",,,
2193,"0811101","05","記述問題",,,
2194,"0811102","01","日本の地理・産業・貿易",,,
2195,"0811102","02","計算問題",,,
2196,"0811102","03","地形図に関する問題",,,
2197,"0811102","04","作図問題",,,
2198,"0811102","05","記述問題",,,
2199,"0811103","01","平安時代までの日本",,,
2200,"0811103","02","鎌倉時代〜安土桃山の日本",,,
2201,"0811103","03","江戸時代の日本",,,
2202,"0811103","04","19世紀までの世界",,,
2203,"0811103","05","近代日本の出発",,,
2204,"0811103","06","日清・日露戦争と大正時代",,,
2205,"0811103","07","第二次世界大戦から現代まで",,,
2206,"0811103","08","日本の外交史",,,
2207,"0811103","09","日本の農村史",,,
2208,"0811103","10","日本の文化・宗教史",,,
2209,"0811103","11","歴史の資料問題",,,
2210,"0811103","12","歴史の記述問題",,,
2211,"0811104","01","現代の日本社会",,,
2212,"0811104","02","人権思想の発達と日本国憲法",,,
2213,"0811104","03","基本的人権の尊重",,,
2214,"0811104","04","選挙のしくみと国会",,,
2215,"0811104","05","内閣と裁判所",,,
2216,"0811104","06","地方自治",,,
2217,"0811104","07","消費生活と生産",,,
2218,"0811104","08","労働と経済",,,
2219,"0811104","09","財政と福祉",,,
2220,"0811104","10","環境保全と国際社会",,,
2221,"0811104","11","公民の資料読み取り問題",,,
2222,"0811104","12","公民の記述問題",,,
2223,"0811199","99","その他",,,
2224,"0911101","01","世界の地理・産業・貿易",,,
2225,"0911101","02","計算問題",,,
2226,"0911101","03","地形図に関する問題",,,
2227,"0911101","04","作図問題",,,
2228,"0911101","05","記述問題",,,
2229,"0911102","01","日本の地理・産業・貿易",,,
2230,"0911102","02","計算問題",,,
2231,"0911102","03","地形図に関する問題",,,
2232,"0911102","04","作図問題",,,
2233,"0911102","05","記述問題",,,
2234,"0911103","01","平安時代までの日本",,,
2235,"0911103","02","鎌倉時代〜安土桃山の日本",,,
2236,"0911103","03","江戸時代の日本",,,
2237,"0911103","04","19世紀までの世界",,,
2238,"0911103","05","近代日本の出発",,,
2239,"0911103","06","日清・日露戦争と大正時代",,,
2240,"0911103","07","第二次世界大戦から現代まで",,,
2241,"0911103","08","日本の外交史",,,
2242,"0911103","09","日本の農村史",,,
2243,"0911103","10","日本の文化・宗教史",,,
2244,"0911103","11","歴史の資料問題",,,
2245,"0911103","12","歴史の記述問題",,,
2246,"0911104","01","現代の日本社会",,,
2247,"0911104","02","人権思想の発達と日本国憲法",,,
2248,"0911104","03","基本的人権の尊重",,,
2249,"0911104","04","選挙のしくみと国会",,,
2250,"0911104","05","内閣と裁判所",,,
2251,"0911104","06","地方自治",,,
2252,"0911104","07","消費生活と生産",,,
2253,"0911104","08","労働と経済",,,
2254,"0911104","09","財政と福祉",,,
2255,"0911104","10","環境保全と国際社会",,,
2256,"0911104","11","公民の資料読み取り問題",,,
2257,"0911104","12","公民の記述問題",,,
2258,"0911199","99","その他",,,
2259,"0710101","01","I am~. You are~.Are you~?の文",,,
2260,"0710101","02"," This is~. What is~?の文",,,
2261,"0710101","03","He is~.who is~?の文",,,
2262,"0710101","04","一般動詞（1・2人称）",,,
2263,"0710101","05","名詞・代名詞の複数形",,,
2264,"0710101","06","形容詞、副詞",,,
2265,"0710101","07","命令文、あいさつ",,,
2266,"0710101","08","会話表現",,,
2267,"0710101","09","一般動詞（3人称・単数）",,,
2268,"0710101","10","目的格、所得代名詞",,,
2269,"0710101","11","時刻・曜日",,,
2270,"0710101","12","疑問詞で始まる文",,,
2271,"0710101","13","現在進行形",,,
2272,"0710101","14","canの文",,,
2273,"0710101","15","規則動詞の過去形()",,,
2274,"0710101","16","不規則動詞の過去形",,,
2275,"0710101","17","一般動詞の過去形",,,
2276,"0710101","18","be動詞の過去形",,,
2277,"0710101","19","過去進行形",,,
2278,"0710101","20","総合問題",,,
2279,"0710101","21","不定詞の名詞的用法",,,
2280,"0710101","22","感嘆文",,,
2281,"0710101","23","前置詞",,,
2282,"0710101","24","動名詞",,,
2283,"0710101","25","補語を取る動詞（look,soundなど）",,,
2284,"0710101","26","助動詞",,,
2285,"0710101","27","未来の文（will,be going to）",,,
2286,"0710101","28","人称代名詞",,,
2287,"0710102","01","長文読解",,,
2288,"0710103","01","単語",,,
2289,"0710105","01","英作",,,
2290,"0710106","01","リスニング",,,
2291,"0710107","01","スピーキング",,,
2292,"0710199","99","その他",,,
2293,"0810101","01","一般動詞の過去形",,,
2294,"0810101","02","規則動詞の過去形",,,
2295,"0810101","03","不規則動詞の過去形",,,
2296,"0810101","04","be動詞の過去形",,,
2297,"0810101","05","過去進行形",,,
2298,"0810101","06","未来の文（will, be going to）",,,
2299,"0810101","07","助動詞",,,
2300,"0810101","08","命令文",,,
2301,"0810101","09","There is(are) ~の文",,,
2302,"0810101","10","名詞、冠詞",,,
2303,"0810101","11","代名詞",,,
2304,"0810101","12","いろいろな疑問文",,,
2305,"0810101","13","不定詞（基本三用法：名詞・副詞・形容詞）",,,
2306,"0810101","14","動名詞",,,
2307,"0810101","15","接続詞（副詞節・that節）",,,
2308,"0810101","16","文型",,,
2309,"0810101","17","形容詞、副詞",,,
2310,"0810101","18","比較（１）",,,
2311,"0810101","19","比較（２）",,,
2312,"0810101","20","前置詞（場所・時・連語など）",,,
2313,"0810101","21","受動態",,,
2314,"0810101","22","発音、アクセント、文の読み方",,,
2315,"0810101","23","現在完了",,,
2316,"0810101","24","不定詞を含む構文",,,
2317,"0810101","25","疑問詞",,,
2318,"0810101","26","現在完了進行形",,,
2319,"0810101","27","間接疑問文",,,
2320,"0810101","28","補語・目的語を取る動詞",,,
2321,"0810101","29","付加疑問文",,,
2322,"0810101","30","否定疑問文",,,
2323,"0810102","01","長文読解",,,
2324,"0810103","01","単語",,,
2325,"0810105","01","英作",,,
2326,"0810106","01","リスニング",,,
2327,"0810107","01","スピーキング",,,
2328,"0810199","99","その他",,,
2329,"0910101","01","動詞",,,
2330,"0910101","02","未来の文、助動詞",,,
2331,"0910101","03","名詞、冠詞",,,
2332,"0910101","04","代名詞",,,
2333,"0910101","05","形容詞、副詞",,,
2334,"0910101","06","比較",,,
2335,"0910101","07","基本文型",,,
2336,"0910101","08","受動態",,,
2337,"0910101","09","現在完了（１）",,,
2338,"0910101","10","現在完了（２）",,,
2339,"0910101","11","不定詞（１）",,,
2340,"0910101","12","不定詞（２）",,,
2341,"0910101","13","動名詞",,,
2342,"0910101","14","分詞",,,
2343,"0910101","15","関係代名詞（主語・目的格）",,,
2344,"0910101","16","関係代名詞（接触節・所有格）",,,
2345,"0910101","17","いろいろな疑問文",,,
2346,"0910101","18","仮定法",,,
2347,"0910101","19","接続詞",,,
2348,"0910101","20","前置詞",,,
2349,"0910101","21","会話表現",,,
2350,"0910101","22","重要な連語",,,
2351,"0910101","23","発音・アクセント・文の読み方",,,
2352,"0910101","24","不定詞を含む構文",,,
2353,"0910101","25","関節疑問文",,,
2354,"0910101","26","付加疑問文・否定疑問文",,,
2355,"0910101","27","現在完了進行形・過去完了",,,
2356,"0910101","28","知覚動詞・使役動詞",,,
2357,"0910101","29","関係代名詞（what）・関係副詞",,,
2358,"0910101","30","分詞構文",,,
2359,"0910101","31","話法の転換",,,
2360,"0910102","01","長文読解",,,
2361,"0910103","01","単語",,,
2362,"0910105","01","英作",,,
2363,"0910106","01","リスニング",,,
2364,"0910107","01","スピーキング",,,
2365,"0910199","99","その他",,,
2366,"1010101","01","時制",,,
2367,"1010101","02","受動態",,,
2368,"1010101","03","助動詞",,,
2369,"1010101","04","仮定法",,,
2370,"1010101","05","不定詞",,,
2371,"1010101","06","動名詞",,,
2372,"1010101","07","分詞",,,
2373,"1010101","08","関係詞",,,
2374,"1010101","09","接続詞",,,
2375,"1010101","10","前置詞",,,
2376,"1010101","11","比較",,,
2377,"1010101","12","主語と述語動詞の一致",,,
2378,"1010101","13","疑問文",,,
2379,"1010101","14","否定",,,
2380,"1010101","15","語順（倒置）・省略・強調",,,
2381,"1010101","16","語法",,,
2382,"1010101","17","動詞の語法",,,
2383,"1010101","18","名詞の語法",,,
2384,"1010101","19","代名詞の語法",,,
2385,"1010101","20","形容詞の語法",,,
2386,"1010101","21","副詞の語法",,,
2387,"1010101","22","動詞を中心とするイディオム",,,
2388,"1010101","23","形容詞・副詞を中心とするイディオム",,,
2389,"1010101","24","名詞を中心とするイディオム",,,
2390,"1010101","25","前置詞の働きをするイディオム（群前置詞）",,,
2391,"1010101","26","会話表現",,,
2392,"1010101","27","語彙問題",,,
2393,"1010101","28","重要多義語",,,
2394,"1010101","29","発音",,,
2395,"1010101","30","アクセント",,,
2396,"1010101","31","文の種類",,,
2397,"1010101","32","文の構造",,,
2398,"1010101","33","動詞の語形変化",,,
2399,"1010101","34","動詞の態",,,
2400,"1010101","35","時制の一致と話法",,,
2401,"1010101","36","強調・倒置・省略・挿入・同格",,,
2402,"1010101","37","無生物主語・名詞構文",,,
2403,"1010101","38","名詞",,,
2404,"1010101","39","冠詞",,,
2405,"1010101","40","代名詞",,,
2406,"1010101","41","形容詞",,,
2407,"1010101","42","副詞",,,
2408,"1010101","43","疑問詞",,,
2409,"1010102","01","長文読解",,,
2410,"1010103","01","単語",,,
2411,"1010105","01","英作",,,
2412,"1010106","01","リスニング",,,
2413,"1010107","01","スピーキング",,,
2414,"1010199","99","その他",,,
2415,"1110101","01","時制",,,
2416,"1110101","02","受動態",,,
2417,"1110101","03","助動詞",,,
2418,"1110101","04","仮定法",,,
2419,"1110101","05","不定詞",,,
2420,"1110101","06","動名詞",,,
2421,"1110101","07","分詞",,,
2422,"1110101","08","関係詞",,,
2423,"1110101","09","接続詞",,,
2424,"1110101","10","前置詞",,,
2425,"1110101","11","比較",,,
2426,"1110101","12","主語と述語動詞の一致",,,
2427,"1110101","13","疑問文",,,
2428,"1110101","14","否定",,,
2429,"1110101","15","語順（倒置）・省略・強調",,,
2430,"1110101","16","語法",,,
2431,"1110101","17","動詞の語法",,,
2432,"1110101","18","名詞の語法",,,
2433,"1110101","19","代名詞の語法",,,
2434,"1110101","20","形容詞の語法",,,
2435,"1110101","21","副詞の語法",,,
2436,"1110101","22","動詞を中心とするイディオム",,,
2437,"1110101","23","形容詞・副詞を中心とするイディオム",,,
2438,"1110101","24","名詞を中心とするイディオム",,,
2439,"1110101","25","前置詞の働きをするイディオム（群前置詞）",,,
2440,"1110101","26","会話表現",,,
2441,"1110101","27","語彙問題",,,
2442,"1110101","28","重要多義語",,,
2443,"1110101","29","発音",,,
2444,"1110101","30","アクセント",,,
2445,"1110101","31","文の種類",,,
2446,"1110101","32","文の構造",,,
2447,"1110101","33","動詞の語形変化",,,
2448,"1110101","34","動詞の態",,,
2449,"1110101","35","時制の一致と話法",,,
2450,"1110101","36","強調・倒置・省略・挿入・同格",,,
2451,"1110101","37","無生物主語・名詞構文",,,
2452,"1110101","38","名詞",,,
2453,"1110101","39","冠詞",,,
2454,"1110101","40","代名詞",,,
2455,"1110101","41","形容詞",,,
2456,"1110101","42","副詞",,,
2457,"1110101","43","疑問詞",,,
2458,"1110102","01","長文読解",,,
2459,"1110103","01","単語",,,
2460,"1110105","01","英作",,,
2461,"1110106","01","リスニング",,,
2462,"1110107","01","スピーキング",,,
2463,"1110199","99","その他",,,
2464,"1210101","01","時制",,,
2465,"1210101","02","受動態",,,
2466,"1210101","03","助動詞",,,
2467,"1210101","04","仮定法",,,
2468,"1210101","05","不定詞",,,
2469,"1210101","06","動名詞",,,
2470,"1210101","07","分詞",,,
2471,"1210101","08","関係詞",,,
2472,"1210101","09","接続詞",,,
2473,"1210101","10","前置詞",,,
2474,"1210101","11","比較",,,
2475,"1210101","12","主語と述語動詞の一致",,,
2476,"1210101","13","疑問文",,,
2477,"1210101","14","否定",,,
2478,"1210101","15","語順（倒置）・省略・強調",,,
2479,"1210101","16","語法",,,
2480,"1210101","17","動詞の語法",,,
2481,"1210101","18","名詞の語法",,,
2482,"1210101","19","代名詞の語法",,,
2483,"1210101","20","形容詞の語法",,,
2484,"1210101","21","副詞の語法",,,
2485,"1210101","22","動詞を中心とするイディオム",,,
2486,"1210101","23","形容詞・副詞を中心とするイディオム",,,
2487,"1210101","24","名詞を中心とするイディオム",,,
2488,"1210101","25","前置詞の働きをするイディオム（群前置詞）",,,
2489,"1210101","26","会話表現",,,
2490,"1210101","27","語彙問題",,,
2491,"1210101","28","重要多義語",,,
2492,"1210101","29","発音",,,
2493,"1210101","30","アクセント",,,
2494,"1210101","31","文の種類",,,
2495,"1210101","32","文の構造",,,
2496,"1210101","33","動詞の語形変化",,,
2497,"1210101","34","動詞の態",,,
2498,"1210101","35","時制の一致と話法",,,
2499,"1210101","36","強調・倒置・省略・挿入・同格",,,
2500,"1210101","37","無生物主語・名詞構文",,,
2501,"1210101","38","名詞",,,
2502,"1210101","39","冠詞",,,
2503,"1210101","40","代名詞",,,
2504,"1210101","41","形容詞",,,
2505,"1210101","42","副詞",,,
2506,"1210101","43","疑問詞",,,
2507,"1210102","01","長文読解",,,
2508,"1210103","01","単語",,,
2509,"1210104","01","SとVを発見する技術",,,
2510,"1210104","02","文の主格を掴む技術",,,
2511,"1210104","03","関係詞節の把握",,,
2512,"1210104","04","共通関係の把握",,,
2513,"1210104","05","省略の見抜き方",,,
2514,"1210104","06","埋没SPの発見",,,
2515,"1210104","07","副詞節so thatの把握",,,
2516,"1210104","08","準動詞のSP関係の把握",,,
2517,"1210104","09","with構文の把握",,,
2518,"1210104","10","名詞・名詞構文の把握",,,
2519,"1210104","11","仮定法の把握",,,
2520,"1210104","12","比較表現の把握",,,
2521,"1210104","13","複雑な修飾関係の把握",,,
2522,"1210104","14","否定構文の把握",,,
2523,"1210104","15","倒置構文の把握",,,
2524,"1210104","16","文の主要素の把握",,,
2525,"1210104","17","等位接続詞の働き",,,
2526,"1210104","18","時間関係の把握",,,
2527,"1210104","19","従属節の把握",,,
2528,"1210104","20","関係詞の省略",,,
2529,"1210104","21","同格節の把握",,,
2530,"1210104","22","It is～that節の把握",,,
2531,"1210104","23","準動詞の把握",,,
2532,"1210104","24","比較構文の把握",,,
2533,"1210104","25","共通関係と省略の把握",,,
2534,"1210104","26","挿入構文の把握",,,
2535,"1210104","27","そのほかの重要表現",,,
2536,"1210104","99","その他",,,
2537,"1210105","01","英作",,,
2538,"1210106","01","リスニング",,,
2539,"1210107","01","スピーキング",,,
2540,"1210199","99","その他",,,
